date,date,waterlv,watertemp,sealv,precip,temp,vwind,dwind,wind,sin,cos,precip1,precip2,precip3,precip4,precip5,precipsum,meantemp
2011-11-24,2011-11-24,97.42,10.62,475.46,0.0,2.73,5.0,213.75,3.7306412761378795,-0.5555702330196023,-0.8314696123025452,0.0,0.0,0.0,0.5,2.9,-1.3870398453221475,4.9
2011-11-25,2011-11-25,96.92,10.59,482.41,0.2,7.04,6.13,223.75,3.9051742013373123,-0.6915130557822693,-0.7223639620597556,0.0,0.0,0.0,0.0,0.5,-1.413877017842025,4.538
2011-11-26,2011-11-26,96.5,10.54,489.9,2.3,6.91,9.63,252.5,4.406956361285682,-0.9537169507482269,-0.30070579950427295,0.2,0.0,0.0,0.0,0.0,-1.0544227502524999,4.784000000000001
2011-11-27,2011-11-27,97.75,10.52,483.44,0.1,8.48,13.88,246.25,4.297873283036036,-0.9153114791194471,-0.40274668985873735,2.3,0.2,0.0,0.0,0.0,1.1819418310218153,4.95
2011-11-28,2011-11-28,98.0,10.5,523.29,0.0,7.5,7.75,275.0,4.799655442984406,-0.9961946980917455,0.08715574274765789,0.1,2.3,0.2,0.0,0.0,1.6909610446559122,5.544
2011-11-29,2011-11-29,102.25,10.45,513.34,0.0,3.85,4.63,206.25,3.5997415822383045,-0.4422886902190011,-0.8968727415326884,0.0,0.1,2.3,0.2,0.0,1.0608385682483106,6.531999999999999
2011-11-30,2011-11-30,103.17,10.44,500.76,0.0,4.96,6.38,238.75,4.166973589136462,-0.8549118706729466,-0.5187732581605214,0.0,0.0,0.1,2.3,0.2,-1.2736851288334679,6.756
2011-12-01,2011-12-01,103.83,10.39,504.84,0.2,4.33,5.5,200.0,3.490658503988659,-0.34202014332566866,-0.9396926207859084,0.0,0.0,0.0,0.1,2.3,-1.281712764111577,6.340000000000001
2011-12-02,2011-12-02,103.92,10.32,510.99,4.4,6.96,6.0,232.5,4.057890510886816,-0.7933533402912349,-0.6087614290087209,0.2,0.0,0.0,0.0,0.1,-1.2021147692999559,5.824
2011-12-03,2011-12-03,104.75,10.29,509.39,3.3,5.13,7.25,213.75,3.7306412761378795,-0.5555702330196023,-0.8314696123025452,4.4,0.2,0.0,0.0,0.0,3.212960154677853,5.5200000000000005
2011-12-04,2011-12-04,105.92,10.25,510.64,3.9,5.08,9.25,237.5,4.145156973486532,-0.8433914458128855,-0.5372996083468242,3.3,4.4,0.2,0.0,0.0,6.519308945840291,5.046000000000001
2011-12-05,2011-12-05,106.5,10.22,529.31,8.4,4.2,8.63,237.5,4.145156973486532,-0.8433914458128855,-0.5372996083468242,3.9,3.3,4.4,0.2,0.0,10.21930894584029,5.292
2011-12-06,2011-12-06,107.33,10.18,535.39,3.9,2.5,8.0,227.5,3.9706240482870996,-0.7372773368101239,-0.6755902076156604,8.4,3.9,3.3,4.4,0.2,14.187132455574215,5.140000000000001
2011-12-07,2011-12-07,109.08,10.1,528.81,0.9,2.45,5.75,196.25,3.425208657038872,-0.27982901403099203,-0.9600498543859287,3.9,8.4,3.9,3.3,4.4,14.96012113158308,4.774
2011-12-08,2011-12-08,110.17,10.01,547.74,7.2,2.63,3.63,235.0,4.101523742186674,-0.8191520442889916,-0.5735764363510464,0.9,3.9,8.4,3.9,3.3,11.807271519359961,3.872
2011-12-09,2011-12-09,111.42,9.94,508.53,0.5,4.51,9.75,217.5,3.796091123087667,-0.6087614290087207,-0.7933533402912352,7.2,0.9,3.9,8.4,3.9,10.597885230700046,3.372
2011-12-10,2011-12-10,111.5,9.86,525.29,3.4,2.83,10.13,233.75,4.0797071265367455,-0.8064446042674827,-0.5913096483635822,0.5,7.2,0.9,3.9,8.4,7.202245747368936,3.258
2011-12-11,2011-12-11,112.92,9.81,549.06,0.0,3.61,8.25,233.75,4.0797071265367455,-0.8064446042674827,-0.5913096483635822,3.4,0.5,7.2,0.9,3.9,9.702245747368934,2.9839999999999995
2011-12-12,2011-12-12,115.58,9.74,541.53,0.4,1.94,4.38,183.75,3.2070425005395804,-0.06540312923014287,-0.9978589232386035,0.0,3.4,0.5,7.2,0.9,2.8367379475312537,3.2059999999999995
2011-12-13,2011-12-13,115.42,9.67,530.68,3.3,4.3,7.63,208.75,3.6433748135381627,-0.4809887689193874,-0.8767267557075078,0.4,0.0,3.4,0.5,7.2,2.442284475373105,3.104
2011-12-14,2011-12-14,115.75,9.61,526.64,0.9,5.85,5.5,195.0,3.4033920413889427,-0.2588190451025208,-0.9659258262890683,3.3,0.4,0.0,3.4,0.5,2.4752551286084103,3.4379999999999997
2011-12-15,2011-12-15,115.08,9.55,531.61,0.0,3.93,6.25,212.5,3.7088246604879505,-0.5372996083468239,-0.8433914458128856,0.9,3.3,0.4,0.0,3.4,3.2193089458402904,3.7059999999999995
2011-12-16,2011-12-16,116.67,9.51,538.68,5.6,3.13,5.25,146.25,2.552544031041707,0.5555702330196022,-0.8314696123025453,0.0,0.9,3.3,0.4,0.0,3.9241006207170566,3.9259999999999997
2011-12-17,2011-12-17,115.67,9.48,579.91,0.7,3.2,5.25,235.0,4.101523742186674,-0.8191520442889916,-0.5735764363510464,5.6,0.0,0.9,3.3,0.4,5.107271519359962,3.8300000000000005
2011-12-18,2011-12-18,117.67,9.45,561.26,10.6,3.55,8.25,263.75,4.603305902135044,-0.9940563382223195,-0.10886687485196507,0.7,5.6,0.0,0.9,3.3,5.197076786925715,4.082
2011-12-19,2011-12-19,119.92,9.39,547.59,2.3,2.5,9.38,231.25,4.036073895236887,-0.7798844830928819,-0.625923472184059,10.6,0.7,5.6,0.0,0.9,15.494192044723057,3.9319999999999995
2011-12-20,2011-12-20,121.83,9.33,541.18,0.0,0.94,3.25,182.5,3.1852258848896513,-0.04361938736533583,-0.9990482215818578,2.3,10.6,0.7,5.6,0.0,12.557332391052805,3.2619999999999996
2011-12-21,2011-12-21,122.08,9.24,549.01,0.0,-2.18,1.38,106.25,1.8544123302439752,0.9600498543859287,-0.2798290140309921,0.0,2.3,10.6,0.7,5.6,13.580220840354936,2.664
2011-12-22,2011-12-22,121.17,9.15,543.03,0.0,-3.76,2.38,200.0,3.490658503988659,-0.34202014332566866,-0.9396926207859084,0.0,0.0,2.3,10.6,0.7,1.0182872358884227,1.6019999999999999
2011-12-23,2011-12-23,120.33,9.08,529.18,1.6,0.9,3.5,192.5,3.3597588100890845,-0.21643961393810293,-0.9762960071199334,0.0,0.0,0.0,2.3,10.6,-1.1927356210580362,0.20999999999999996
2011-12-24,2011-12-24,118.17,9.06,543.56,2.8,4.39,3.25,241.25,4.21060682043632,-0.8767267557075077,-0.4809887689193877,1.6,0.0,0.0,0.0,2.3,0.2422844753731046,-0.31999999999999995
2011-12-25,2011-12-25,117.33,9.01,532.25,0.5,4.15,6.13,246.25,4.297873283036036,-0.9153114791194471,-0.40274668985873735,2.8,1.6,0.0,0.0,0.0,3.0819418310218154,0.05800000000000001
2011-12-26,2011-12-26,117.0,8.96,525.47,0.2,7.18,11.0,251.25,4.385139745635753,-0.9469301294951056,-0.3214394653031618,0.5,2.8,1.6,0.0,0.0,3.6316304052017325,0.7
2011-12-27,2011-12-27,117.42,8.94,530.61,0.2,7.39,10.38,258.75,4.516039439535327,-0.9807852804032303,-0.19509032201612866,0.2,0.5,2.8,1.6,0.0,2.3241243975806407,2.5719999999999996
2011-12-28,2011-12-28,119.42,8.97,548.19,0.0,4.89,5.63,226.25,3.9488074326371705,-0.7223639620597555,-0.6915130557822695,0.2,0.2,0.5,2.8,1.6,-0.5138770178420251,4.802
2011-12-29,2011-12-29,120.17,8.95,520.66,0.1,5.76,10.25,233.75,4.0797071265367455,-0.8064446042674827,-0.5913096483635822,0.0,0.2,0.2,0.5,2.8,-0.997754252631065,5.6
2011-12-30,2011-12-30,118.92,8.98,551.38,1.5,3.16,3.38,236.25,4.123340357836604,-0.8314696123025452,-0.5555702330196022,0.1,0.0,0.2,0.2,0.5,-1.0870398453221475,5.874
2011-12-31,2011-12-31,119.17,8.97,556.21,0.0,1.3,2.0,175.0,3.0543261909900767,0.0871557427476582,-0.9961946980917455,1.5,0.1,0.0,0.2,0.2,0.6909610446559126,5.676
2012-01-01,2012-01-01,120.17,8.92,543.41,5.6,0.68,3.5,181.25,3.163409269239722,-0.021814885034560975,-0.9997620270799091,0.0,1.5,0.1,0.0,0.2,0.5784230878855298,4.5
2012-01-02,2012-01-02,119.58,8.85,540.23,1.0,6.45,4.75,226.25,3.9488074326371705,-0.7223639620597555,-0.6915130557822695,5.6,0.0,1.5,0.1,0.0,5.686122982157975,3.158
2012-01-03,2012-01-03,119.92,8.84,531.16,7.6,4.48,7.25,221.25,3.861540970037454,-0.6593458151000688,-0.7518398074789775,1.0,5.6,0.0,1.5,0.1,5.188814377420954,3.47
2012-01-04,2012-01-04,119.83,8.84,508.91,2.5,5.64,13.63,242.5,4.232423436086249,-0.8870108331782215,-0.4617486132350344,7.6,1.0,5.6,0.0,1.5,12.851240553586743,3.214
2012-01-05,2012-01-05,122.58,8.83,547.54,6.5,3.81,8.63,213.75,3.7306412761378795,-0.5555702330196023,-0.8314696123025452,2.5,7.6,1.0,5.6,0.0,9.712960154677852,3.71
2012-01-06,2012-01-06,121.83,8.78,588.76,3.6,3.26,4.25,210.0,3.6651914291880923,-0.5000000000000001,-0.8660254037844386,6.5,2.5,7.6,1.0,5.6,15.23397459621556,4.212
2012-01-07,2012-01-07,126.17,8.77,554.44,4.0,2.63,6.13,227.5,3.9706240482870996,-0.7372773368101239,-0.6755902076156604,3.6,6.5,2.5,7.6,1.0,11.187132455574215,4.728
2012-01-08,2012-01-08,127.75,8.72,569.05,1.8,4.38,4.25,301.25,5.2578043716329175,-0.8549118706729468,0.5187732581605211,4.0,3.6,6.5,2.5,7.6,13.763861387487575,3.964
2012-01-09,2012-01-09,129.58,8.65,559.53,1.0,1.13,2.63,280.0,4.886921905584122,-0.9848077530122081,0.17364817766692997,1.8,4.0,3.6,6.5,2.5,8.588840424654721,3.944
2012-01-10,2012-01-10,130.0,8.62,553.95,0.2,1.54,2.88,200.0,3.490658503988659,-0.34202014332566866,-0.9396926207859084,1.0,1.8,4.0,3.6,6.5,5.5182872358884225,3.0420000000000003
2012-01-11,2012-01-11,130.42,8.59,541.79,1.2,4.73,7.13,251.25,4.385139745635753,-0.9469301294951056,-0.3214394653031618,0.2,1.0,1.8,4.0,3.6,1.7316304052017326,2.588
2012-01-12,2012-01-12,131.33,8.56,534.53,3.6,5.84,10.5,253.75,4.428772976935611,-0.9600498543859286,-0.27982901403099236,1.2,0.2,1.0,1.8,4.0,1.1601211315830788,2.882
2012-01-13,2012-01-13,131.75,8.52,580.18,0.0,3.69,6.38,295.0,5.1487212933832724,-0.9063077870366499,0.4226182617406996,3.6,1.2,0.2,1.0,1.8,4.51631047470405,3.5239999999999996
2012-01-14,2012-01-14,134.83,8.52,611.44,1.4,1.59,5.88,350.0,6.1086523819801535,-0.1736481776669304,0.984807753012208,0.0,3.6,1.2,0.2,1.0,5.611159575345278,3.386
2012-01-15,2012-01-15,142.75,8.44,574.48,0.7,1.31,4.88,187.5,3.2724923474893677,-0.13052619222005132,-0.9914448613738105,1.4,0.0,3.6,1.2,0.2,3.878028946406138,3.478
2012-01-16,2012-01-16,146.33,8.38,549.1,2.9,0.75,2.13,266.25,4.646939133434903,-0.9978589232386035,-0.06540312923014273,0.7,1.4,0.0,3.6,1.2,1.0367379475312537,3.432
2012-01-17,2012-01-17,144.42,8.23,546.45,0.7,0.02,1.63,168.75,2.9452431127404313,0.19509032201612816,-0.9807852804032304,2.9,0.7,1.4,0.0,3.6,4.2143050416128975,2.636
2012-01-18,2012-01-18,142.0,8.25,543.2,1.0,1.95,4.25,246.25,4.297873283036036,-0.9153114791194471,-0.40274668985873735,0.7,2.9,0.7,1.4,0.0,2.9819418310218158,1.472
2012-01-19,2012-01-19,140.67,8.22,535.88,7.8,2.6,5.5,238.75,4.166973589136462,-0.8549118706729466,-0.5187732581605214,1.0,0.7,2.9,0.7,1.4,3.226314871166532,1.1239999999999999
2012-01-20,2012-01-20,138.17,8.18,557.03,4.8,2.06,3.25,288.75,5.0396382151336265,-0.9469301294951057,0.3214394653031615,7.8,1.0,0.7,2.9,0.7,8.874509335808055,1.3259999999999998
2012-01-21,2012-01-21,137.33,8.15,547.1,5.6,0.86,4.38,210.0,3.6651914291880923,-0.5000000000000001,-0.8660254037844386,4.8,7.8,1.0,0.7,2.9,12.23397459621556,1.476
2012-01-22,2012-01-22,136.25,8.16,560.13,3.4,1.75,4.63,232.5,4.057890510886816,-0.7933533402912349,-0.6087614290087209,5.6,4.8,7.8,1.0,0.7,16.797885230700043,1.4979999999999998
2012-01-23,2012-01-23,136.5,8.08,565.73,2.1,2.53,2.75,271.25,4.734205596034619,-0.9997620270799091,0.021814885034561356,3.4,5.6,4.8,7.8,1.0,12.822052857954652,1.8439999999999999
2012-01-24,2012-01-24,138.58,8.09,550.69,5.9,0.86,2.0,205.0,3.5779249665883754,-0.4226182617406993,-0.90630778703665,2.1,3.4,5.6,4.8,7.8,9.77107395122265,1.9599999999999997
2012-01-25,2012-01-25,138.25,8.05,547.83,4.1,0.5,2.75,50.0,0.8726646259971648,0.766044443118978,0.6427876096865394,5.9,2.1,3.4,5.6,4.8,12.808832052805519,1.612
2012-01-26,2012-01-26,136.75,8.04,530.81,0.0,-1.74,2.75,103.75,1.8107790989441168,0.9713420698132614,-0.237685892326173,4.1,5.9,2.1,3.4,5.6,12.833656177487088,1.3
2012-01-27,2012-01-27,135.75,8.03,519.0,0.0,-8.0,3.13,123.75,2.159844949342983,0.8314696123025451,-0.5555702330196023,0.0,4.1,5.9,2.1,3.4,10.275899379282944,0.78
2012-01-28,2012-01-28,134.5,7.96,517.36,0.0,-10.1,3.63,112.5,1.9634954084936207,0.9238795325112867,-0.3826834323650897,0.0,0.0,4.1,5.9,2.1,4.641196100146197,-1.1700000000000004
2012-01-29,2012-01-29,132.42,7.87,512.05,0.0,-7.46,4.0,101.25,1.7671458676442586,0.9807852804032304,-0.1950903220161282,0.0,0.0,0.0,4.1,5.9,0.7856949583871022,-3.696
2012-01-30,2012-01-30,131.0,7.85,506.6,0.0,-8.76,2.13,90.0,1.5707963267948966,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,4.1,1.0,-5.359999999999999
2012-01-31,2012-01-31,129.17,7.77,501.49,0.0,-9.19,2.38,78.75,1.3744467859455345,0.9807852804032304,0.19509032201612833,0.0,0.0,0.0,0.0,0.0,1.1758756024193588,-7.212000000000001
2012-02-01,2012-02-01,127.67,7.81,501.58,0.3,-9.03,3.25,93.75,1.6362461737446838,0.9978589232386035,-0.06540312923014292,0.0,0.0,0.0,0.0,0.0,0.9324557940084606,-8.702
2012-02-02,2012-02-02,125.83,7.68,502.0,0.2,-11.38,2.25,168.75,2.9452431127404313,0.19509032201612816,-0.9807852804032304,0.3,0.0,0.0,0.0,0.0,-0.48569495838710225,-8.908
2012-02-03,2012-02-03,124.25,7.64,508.63,2.4,-12.88,3.25,163.75,2.8579766501407144,0.2798290140309923,-0.9600498543859286,0.2,0.3,0.0,0.0,0.0,-0.18022084035493635,-9.164
2012-02-04,2012-02-04,122.42,7.62,503.73,0.3,-10.38,3.13,176.25,3.076142806640006,0.06540312923014312,-0.9978589232386035,2.4,0.2,0.3,0.0,0.0,1.9675442059915396,-10.248
2012-02-05,2012-02-05,121.5,7.57,482.56,0.0,-16.58,1.38,186.25,3.2506757318394386,-0.10886687485196432,-0.9940563382223196,0.3,2.4,0.2,0.3,0.0,1.797076786925716,-10.572
2012-02-06,2012-02-06,120.33,7.6,475.28,0.3,-16.18,1.38,158.75,2.770710187540998,0.36243803828370175,-0.9320078692827984,0.0,0.3,2.4,0.2,0.3,2.130430169000903,-12.05
2012-02-07,2012-02-07,118.17,7.58,485.31,0.1,-5.39,5.25,93.75,1.6362461737446838,0.9978589232386035,-0.06540312923014292,0.3,0.0,0.3,2.4,0.2,1.5324557940084607,-13.48
2012-02-08,2012-02-08,116.58,7.54,485.65,4.0,-6.44,2.0,205.0,3.5779249665883754,-0.4226182617406993,-0.90630778703665,0.1,0.3,0.0,0.3,2.4,-0.9289260487773492,-12.282
2012-02-09,2012-02-09,114.08,7.52,497.04,0.0,-5.08,4.63,103.75,1.8107790989441168,0.9713420698132614,-0.237685892326173,4.0,0.1,0.3,0.0,0.3,5.1336561774870875,-10.994
2012-02-10,2012-02-10,113.08,7.48,479.48,0.0,-8.39,2.25,133.75,2.3343778745424157,0.7223639620597556,-0.6915130557822693,0.0,4.0,0.1,0.3,0.0,4.130850906277486,-9.934000000000001
2012-02-11,2012-02-11,112.42,7.45,471.46,0.5,-8.98,2.0,232.5,4.057890510886816,-0.7933533402912349,-0.6087614290087209,0.0,0.0,4.0,0.1,0.3,2.597885230700044,-8.296000000000001
2012-02-12,2012-02-12,111.17,7.44,468.66,0.6,-6.35,5.38,232.5,4.057890510886816,-0.7933533402912349,-0.6087614290087209,0.5,0.0,0.0,4.0,0.1,-0.9021147692999558,-6.856
2012-02-13,2012-02-13,109.08,7.41,484.46,0.0,-1.86,3.75,250.0,4.363323129985824,-0.9396926207859084,-0.34202014332566855,0.6,0.5,0.0,0.0,4.0,-0.18171276411157689,-7.047999999999999
2012-02-14,2012-02-14,108.83,7.37,466.28,2.6,-2.7,4.38,226.25,3.9488074326371705,-0.7223639620597555,-0.6915130557822695,0.0,0.6,0.5,0.0,0.0,-0.31387701784202504,-6.132
2012-02-15,2012-02-15,106.92,7.33,500.49,0.2,-1.04,5.13,88.75,1.5489797111449675,0.9997620270799091,0.02181488503456116,2.6,0.0,0.6,0.5,0.0,4.22157691211447,-5.656000000000001
2012-02-16,2012-02-16,106.0,7.33,496.76,2.2,-0.55,2.75,142.5,2.4870941840919194,0.6087614290087209,-0.793353340291235,0.2,2.6,0.0,0.6,0.5,2.6154080887174858,-4.186
2012-02-17,2012-02-17,105.67,7.32,485.9,0.8,0.64,4.25,248.75,4.341506514335895,-0.9320078692827984,-0.3624380382837018,2.2,0.2,2.6,0.0,0.6,3.7055540924335,-2.5
2012-02-18,2012-02-18,104.75,7.27,485.88,3.3,1.01,5.0,218.75,3.817907738737596,-0.6259234721840591,-0.7798844830928818,0.8,2.2,0.2,2.6,0.0,1.7941920447230593,-1.102
2012-02-19,2012-02-19,104.25,7.27,477.64,1.6,2.43,7.13,230.0,4.014257279586958,-0.7660444431189779,-0.6427876096865395,3.3,0.8,2.2,0.2,2.6,4.891167947194482,-0.5280000000000001
2012-02-20,2012-02-20,103.42,7.19,499.25,0.5,1.18,5.88,257.5,4.494222823885399,-0.9762960071199334,-0.21643961393810282,1.6,3.3,0.8,2.2,0.2,4.507264378941963,0.49800000000000005
2012-02-21,2012-02-21,104.33,7.15,475.95,1.4,1.26,9.63,243.75,4.254240051736178,-0.8968727415326883,-0.44228869021900136,0.5,1.6,3.3,0.8,2.2,4.06083856824831,0.942
2012-02-22,2012-02-22,104.5,7.16,494.25,8.1,3.35,7.88,243.75,4.254240051736178,-0.8968727415326883,-0.44228869021900136,1.4,0.5,1.6,3.3,0.8,2.1608385682483107,1.3039999999999998
2012-02-23,2012-02-23,106.92,7.07,494.74,2.4,4.01,10.75,256.25,4.472406208235469,-0.9713420698132613,-0.23768589232617343,8.1,1.4,0.5,1.6,3.3,8.790972037860564,1.846
2012-02-24,2012-02-24,110.33,7.09,512.03,0.0,4.21,11.25,263.75,4.603305902135044,-0.9940563382223195,-0.10886687485196507,2.4,8.1,1.4,0.5,1.6,10.797076786925716,2.4459999999999997
2012-02-25,2012-02-25,112.75,7.16,522.29,0.0,3.44,9.5,275.0,4.799655442984406,-0.9961946980917455,0.08715574274765789,0.0,2.4,8.1,1.4,0.5,9.590961044655913,2.8019999999999996
2012-02-26,2012-02-26,114.5,7.12,543.0,0.0,0.88,3.25,297.5,5.192354524683131,-0.8870108331782216,0.4617486132350341,0.0,0.0,2.4,8.1,1.4,1.9747377800568124,3.254
2012-02-27,2012-02-27,117.17,7.15,519.78,1.4,0.28,1.88,268.75,4.690572364734761,-0.9997620270799091,-0.021814885034560836,0.0,0.0,0.0,2.4,8.1,-1.02157691211447,3.178
2012-02-28,2012-02-28,118.75,7.16,505.45,8.5,2.05,5.13,236.25,4.123340357836604,-0.8314696123025452,-0.5555702330196022,1.4,0.0,0.0,0.0,2.4,0.012960154677852387,2.5639999999999996
2012-02-29,2012-02-29,118.42,7.1,520.69,0.3,2.55,2.88,262.5,4.581489286485115,-0.9914448613738104,-0.13052619222005163,8.5,1.4,0.0,0.0,0.0,8.778028946406138,2.1719999999999997
2012-03-01,2012-03-01,119.25,7.09,517.84,0.1,3.41,5.75,252.5,4.406956361285682,-0.9537169507482269,-0.30070579950427295,0.3,8.5,1.4,0.0,0.0,8.945577249747501,1.8399999999999999
2012-03-02,2012-03-02,118.83,7.08,525.19,0.0,3.48,4.13,300.0,5.235987755982989,-0.8660254037844386,0.5000000000000001,0.1,0.3,8.5,1.4,0.0,8.533974596215561,1.834
2012-03-03,2012-03-03,119.42,7.13,524.16,0.0,2.05,3.13,71.25,1.2435470920459597,0.9469301294951056,0.3214394653031617,0.0,0.1,0.3,8.5,1.4,1.6683695947982675,2.354
2012-03-04,2012-03-04,120.17,7.09,513.74,0.0,-1.08,2.38,83.75,1.461713248545251,0.9940563382223196,0.10886687485196452,0.0,0.0,0.1,0.3,8.5,1.2029232130742842,2.7079999999999997
2012-03-05,2012-03-05,120.25,7.08,509.51,0.0,-1.5,2.63,65.0,1.1344640137963142,0.9063077870366499,0.42261826174069944,0.0,0.0,0.0,0.1,0.3,1.3289260487773493,2.082
2012-03-06,2012-03-06,119.42,7.06,505.79,0.0,-1.75,2.38,73.75,1.2871803233458181,0.9600498543859287,0.27982901403099203,0.0,0.0,0.0,0.0,0.1,1.2398788684169206,1.2719999999999998
2012-03-07,2012-03-07,119.25,7.01,491.91,0.0,-3.44,2.88,148.75,2.5961772623415653,0.5187732581605213,-0.8549118706729466,0.0,0.0,0.0,0.0,0.0,-0.33613861251242527,0.23999999999999994
2012-03-08,2012-03-08,117.17,7.03,489.66,0.0,-0.23,3.13,192.5,3.3597588100890845,-0.21643961393810293,-0.9762960071199334,0.0,0.0,0.0,0.0,0.0,-1.1927356210580362,-1.144
2012-03-09,2012-03-09,115.25,6.99,489.43,1.3,2.66,3.88,255.0,4.4505895925855405,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.0,0.0,-1.224744871391589,-1.6
2012-03-10,2012-03-10,114.67,6.99,489.94,3.1,4.66,7.88,250.0,4.363323129985824,-0.9396926207859084,-0.34202014332566855,1.3,0.0,0.0,0.0,0.0,0.01828723588842318,-0.852
2012-03-11,2012-03-11,113.33,6.99,511.3,0.0,3.46,5.13,283.75,4.95237175253391,-0.9713420698132614,0.23768589232617307,3.1,1.3,0.0,0.0,0.0,3.6663438225129115,0.38
2012-03-12,2012-03-12,113.67,6.97,505.25,0.0,4.73,4.63,267.5,4.6687557490848315,-0.9990482215818578,-0.04361938736533613,0.0,3.1,1.3,0.0,0.0,3.3573323910528057,1.4220000000000002
2012-03-13,2012-03-13,113.75,6.95,509.53,0.0,3.96,7.13,247.5,4.319689898685966,-0.9238795325112868,-0.3826834323650895,0.0,0.0,3.1,1.3,0.0,1.7934370351236237,3.056
2012-03-14,2012-03-14,113.25,7.05,520.5,0.2,1.81,2.63,210.0,3.6651914291880923,-0.5000000000000001,-0.8660254037844386,0.0,0.0,0.0,3.1,1.3,-1.3660254037844388,3.8940000000000006
2012-03-15,2012-03-15,113.0,7.12,505.04,0.0,2.59,4.88,240.0,4.1887902047863905,-0.8660254037844384,-0.5000000000000004,0.2,0.0,0.0,0.0,3.1,-1.1660254037844389,3.724
2012-03-16,2012-03-16,113.0,7.14,500.69,0.0,5.96,3.38,213.75,3.7306412761378795,-0.5555702330196023,-0.8314696123025452,0.0,0.2,0.0,0.0,0.0,-1.1870398453221476,3.31
2012-03-17,2012-03-17,111.17,7.14,501.55,0.0,4.96,4.38,257.5,4.494222823885399,-0.9762960071199334,-0.21643961393810282,0.0,0.0,0.2,0.0,0.0,-0.9927356210580363,3.81
2012-03-18,2012-03-18,110.17,7.14,507.73,1.8,6.55,2.13,185.0,3.2288591161895095,-0.08715574274765794,-0.9961946980917455,0.0,0.0,0.0,0.2,0.0,-1.0833504408394035,3.8560000000000003
2012-03-19,2012-03-19,108.58,7.13,508.44,0.0,4.76,9.88,265.0,4.625122517784973,-0.9961946980917455,-0.08715574274765825,1.8,0.0,0.0,0.0,0.2,0.7166495591605961,4.374
2012-03-20,2012-03-20,108.58,7.13,512.39,0.3,4.89,10.63,261.25,4.559672670835186,-0.9883615104677607,-0.15212338618991714,0.0,1.8,0.0,0.0,0.0,0.6595151033423223,4.964
2012-03-21,2012-03-21,109.17,7.13,513.4,0.0,5.74,9.5,258.75,4.516039439535327,-0.9807852804032303,-0.19509032201612866,0.3,0.0,1.8,0.0,0.0,0.924124397580641,5.424
2012-03-22,2012-03-22,110.08,7.13,513.25,0.0,6.8,5.13,255.0,4.4505895925855405,-0.9659258262890683,-0.25881904510252063,0.0,0.3,0.0,1.8,0.0,-0.9247448713915889,5.38
2012-03-23,2012-03-23,109.67,7.13,515.31,0.0,3.7,3.0,216.25,3.7742745074377377,-0.5913096483635824,-0.8064446042674825,0.0,0.0,0.3,0.0,1.8,-1.0977542526310649,5.747999999999999
2012-03-24,2012-03-24,108.92,7.13,509.99,0.0,3.74,1.88,218.75,3.817907738737596,-0.6259234721840591,-0.7798844830928818,0.0,0.0,0.0,0.3,0.0,-1.405807955276941,5.178
2012-03-25,2012-03-25,107.08,7.14,521.1,0.0,3.63,4.25,191.25,3.3379421944391554,-0.19509032201612836,-0.9807852804032304,0.0,0.0,0.0,0.0,0.3,-1.1758756024193588,4.974
2012-03-26,2012-03-26,107.75,7.15,505.6,0.0,4.39,4.75,245.0,4.276056667386108,-0.90630778703665,-0.42261826174069916,0.0,0.0,0.0,0.0,0.0,-1.3289260487773493,4.7219999999999995
2012-03-27,2012-03-27,108.0,7.15,510.29,0.0,6.18,3.63,273.75,4.777838827334477,-0.9978589232386035,0.06540312923014326,0.0,0.0,0.0,0.0,0.0,-0.9324557940084602,4.452
2012-03-28,2012-03-28,108.17,7.15,506.19,0.0,7.69,8.0,247.5,4.319689898685966,-0.9238795325112868,-0.3826834323650895,0.0,0.0,0.0,0.0,0.0,-1.3065629648763764,4.327999999999999
2012-03-29,2012-03-29,107.92,7.17,518.66,2.0,5.41,4.88,281.25,4.908738521234052,-0.9807852804032304,0.1950903220161283,0.0,0.0,0.0,0.0,0.0,-0.7856949583871021,5.126
2012-03-30,2012-03-30,108.25,7.17,522.16,3.2,5.46,4.25,280.0,4.886921905584122,-0.9848077530122081,0.17364817766692997,2.0,0.0,0.0,0.0,0.0,1.188840424654722,5.46
2012-03-31,2012-03-31,108.17,7.18,546.28,3.6,2.7,4.25,176.25,3.076142806640006,0.06540312923014312,-0.9978589232386035,3.2,2.0,0.0,0.0,0.0,4.267544205991539,5.8260000000000005
2012-04-01,2012-04-01,111.33,7.19,523.56,10.0,3.33,7.38,295.0,5.1487212933832724,-0.9063077870366499,0.4226182617406996,3.6,3.2,2.0,0.0,0.0,8.31631047470405,5.488
2012-04-02,2012-04-02,113.83,7.2,534.91,0.5,3.08,5.75,282.5,4.930555136883981,-0.9762960071199335,0.21643961393810246,10.0,3.6,3.2,2.0,0.0,16.04014360681817,4.918
2012-04-03,2012-04-03,115.08,7.21,528.48,1.2,2.61,3.13,142.5,2.4870941840919194,0.6087614290087209,-0.793353340291235,0.5,10.0,3.6,3.2,2.0,13.915408088717486,3.996
